Date, ADANIENT ,ADANIPORT,AMBUJACEM, APLLTD ,ASIANPAINT,AXISBANK, BAJAJ AUTO ,BAJAJFINSERV,BAJAJFIN,BOB,BERGERPAINT,BHARTIAIRTEL,BPCL,BRITANIA,CIPLA,DABUR, DIVISLAB , DLF ,DRREDDY,GODREJPROP,HCLTECH,HDFC,HDFCBANK,HEROMOTO,HINDUNILEVER,ICICIBANK,INDSIND BANK,INFOSYS,ITC,JSPL,JSWSTEEL,KOTAKBANK,L&TFIN,LICFINHOU,L&T,LTTS,M&MFIN,MARUTI,PNB,RELIANCE,SBIN,SUNPHARM,TATACOFFEE,TATAMOTORS,TATASTEEL,TCS,TITAN,ULTRATECH CEM,UPL,WIPRO
27-04-2021,"1,190.36",743.94,306.55,989.44,"2,561.67",699.55,"3,658.96","10,088.90","4,857.20",65.3,732.05,534.3,420.35,"3,528.10",912.4,538.6,"3,908.95",253.7,"5,011.07","1,367.05",913.28,"2,495.61","1,432.50","2,895.27","2,362.75",598.75,882.45,"1,334.10",199.84,449.9,653.08,"1,750.30",88.45,402.15,"1,365.20","2,579.78",163.37,"6,568.75",34.95,"1,982.27",349.82,639.25,125.91,301.5,956.35,"3,109.97","1,491.52","6,326.80",590.27,485.05
28-04-2021,"1,184.41",741.06,308.85,973.13,"2,601.67",708.15,"3,759.73","10,486.76","5,272.38",67.75,744.5,544.3,417.5,"3,465.88",910.2,541.25,"3,882.60",250.9,"4,998.39","1,355.70",908.32,"2,553.68","1,470.44","2,915.94","2,389.26",621.35,926.9,"1,341.52",199.94,443.6,649.89,"1,811.45",91.85,415.15,"1,360.50","2,611.38",165.85,"6,573.80",35.65,"1,990.90",360.08,643.4,126.31,305.9,950.14,"3,102.12","1,505.24","6,360.80",600.74,489.3
29-04-2021,"1,181.52",741.55,314.05,967.9,"2,600.58",719.4,"3,708.21","11,173.84","5,476.00",66.85,741.05,540.85,419.55,"3,456.07",906.5,541.9,"3,910.85",249.3,"5,055.71","1,379.75",904.09,"2,515.87","1,466.15","2,850.03","2,390.30",621.45,939.45,"1,341.87",198.77,454.25,712.51,"1,805.00",89.9,411.5,"1,343.44","2,615.11",163.67,"6,565.65",35.05,"2,017.56",356.11,644.5,126.76,301.9,"1,008.78","3,093.33","1,503.19","6,382.45",608.4,489.85
30-04-2021,"1,157.93",724.97,309.05,971.45,"2,523.91",714.9,"3,705.60","11,038.97","5,443.10",66.75,734.55,536.75,421.8,"3,436.24",910.35,538.05,"4,062.35",247.3,"5,115.96","1,368.35",893.56,"2,398.20","1,406.21","2,809.22","2,336.84",600.5,934.95,"1,339.89",197.12,441.5,704.03,"1,748.80",87.05,405.7,"1,325.45","2,715.36",160.25,"6,455.65",34.85,"1,988.10",350.27,654.45,129.93,293.85,"1,011.37","3,014.30","1,488.08","6,278.95",599.61,492.75
03-05-2021,"1,254.72",756.1,311.65,969.38,"2,569.43",702.75,"3,723.09","11,039.02","5,542.19",66.65,759.9,558.85,416,"3,426.53",910.2,542.4,"4,074.00",247.85,"5,138.60","1,309.70",902.26,"2,396.61","1,408.35","2,783.41","2,390.70",596.75,913.6,"1,337.62",195.51,445.3,709.33,"1,725.45",86.55,407.8,"1,327.47","2,783.52",158.72,"6,597.85",34.5,"1,952.77",347.39,659.2,136.58,293,"1,041.44","3,015.64","1,420.54","6,350.15",610.37,487.35
04-05-2021,"1,261.66",763.4,306.95,991.56,"2,574.41",700.35,"3,702.31","10,983.79","5,606.69",70.4,759.8,552.45,421.45,"3,423.14",878.45,537.55,"3,985.35",245.9,"5,020.98","1,283.85",895.55,"2,355.69","1,382.37","2,766.97","2,390.35",591.55,910.15,"1,315.21",194.2,435.75,701.63,"1,732.65",84.6,408.1,"1,322.63","2,562.72",153.92,"6,508.25",37.45,"1,910.45",348.28,645.15,140.39,289.45,"1,040.56","3,028.30","1,399.54","6,296.45",603.9,481.95
05-05-2021,"1,266.66",732.97,311.45,941.99,"2,555.00",717.2,"3,715.31","11,111.76","5,506.25",72.35,765,559.95,424.8,"3,438.83",888.65,540.95,"4,035.45",248.45,"5,113.83","1,223.40",903.95,"2,356.08","1,396.56","2,778.38","2,377.45",602.8,931.15,"1,327.18",195.95,439.4,703.88,"1,770.75",85.55,412.55,"1,323.67","2,555.11",152.23,"6,590.10",37.45,"1,913.94",352.15,683.4,141.39,291.5,"1,046.73","3,073.92","1,424.98","6,380.35",633,490.6
06-05-2021,"1,285.90",735.65,314.4,927.65,"2,536.49",715.75,"3,809.46","11,025.28","5,519.88",70.65,764.35,558.75,434,"3,439.28",884.3,545.25,"4,063.05",250.5,"5,121.26","1,254.50",910.51,"2,408.11","1,394.86","2,903.04","2,372.83",608.2,924.95,"1,347.06",197.26,458.9,715.75,"1,788.25",85.1,412.2,"1,324.90","2,536.50",154.11,"6,666.65",36.4,"1,924.81",352.3,679.4,147.34,301.25,"1,076.80","3,089.56","1,440.94","6,405.45",625.39,512.3
07-05-2021,"1,298.04",762.41,312.25,928.09,"2,539.08",716.75,"3,737.50","11,315.71","5,484.94",70.55,746.75,568.5,443.15,"3,448.45",882.9,534.6,"4,029.10",257.95,"5,127.45","1,246.40",910.9,"2,474.15","1,408.65","2,850.72","2,393.88",607.1,926.2,"1,338.11",199.79,479.9,742.38,"1,780.35",86.75,422.8,"1,327.67","2,508.89",152.98,"6,703.05",36.25,"1,925.56",354.97,679.45,151.85,302.75,"1,156.47","3,110.86","1,443.04","6,481.90",621.83,515.25
10-05-2021,"1,303.23",760.12,311.35,945.73,"2,544.35",715.25,"3,739.33","11,329.25","5,488.63",73.45,748.5,572.55,453.7,"3,401.17",900.25,522.75,"4,139.30",266.1,"5,278.91","1,242.35",908.47,"2,508.44","1,413.73","2,826.31","2,415.42",613.25,945.4,"1,325.25",199.99,490.2,744.05,"1,809.35",87.5,427.95,"1,379.39","2,493.41",154.61,"6,764.00",35.6,"1,920.02",358.39,698.2,167.03,314.85,"1,189.73","3,123.37","1,451.67","6,403.10",666.49,525.95
11-05-2021,"1,302.64",757.34,314.9,938.88,"2,543.66",707.35,"3,749.63","11,190.34","5,415.95",74.05,752,568.4,462.25,"3,405.75",890.9,525.45,"4,073.60",265.5,"5,247.59","1,259.05",901.86,"2,441.90","1,397.50","2,828.35","2,384.84",609.85,948.85,"1,316.44",198.48,476.2,720.11,"1,755.45",89.1,429.15,"1,368.11","2,517.89",153.47,"6,736.65",35.05,"1,926.95",361.31,708.1,170.99,315.55,"1,206.89","3,100.63","1,431.82","6,490.60",676.12,518.4
12-05-2021,"1,284.95",746.37,309.05,937.35,"2,543.61",691.3,"3,745.71","11,085.26","5,349.76",77.4,762.45,561.75,449.25,"3,426.83",898.6,529.2,"4,061.45",265.3,"5,253.04","1,240.35",900.67,"2,416.63","1,393.47","2,830.15","2,312.22",594.75,916.65,"1,312.83",197.75,456.6,694.27,"1,718.85",87,428.95,"1,369.80","2,525.90",150.7,"6,817.55",37.1,"1,907.02",364.34,702.85,162.17,326,"1,153.34","3,065.88","1,451.47","6,388.85",683.34,507.6
14-05-2021,"1,219.54",728.45,307.1,925.48,"2,760.83",685,"3,720.15","10,968.84","5,321.75",74,752.6,560.4,442.25,"3,488.50",904.05,535,"4,020.55",250.55,"5,149.40","1,221.20",904.89,"2,400.08","1,380.87","2,802.44","2,359.78",597.3,890.85,"1,302.35",206.51,417.3,693.49,"1,706.65",85.05,430.1,"1,399.66","2,526.95",149.56,"6,736.40",36.8,"1,931.09",357.15,691.45,159.09,312.25,"1,107.32","3,030.03","1,452.37","6,368.10",734.37,498.45
17-05-2021,"1,288.24",748.95,310.2,930.01,"2,769.04",709.25,"3,735.23","11,246.62","5,421.34",77.1,728.2,549.65,443.65,"3,494.28",881.2,534.35,"4,043.25",259.25,"5,202.36","1,249.00",916.62,"2,463.95","1,434.04","2,844.69","2,359.18",623.6,956.45,"1,315.21",206.85,435.5,700.65,"1,744.15",88.5,436.2,"1,371.23","2,553.91",153.97,"6,717.85",37.65,"1,954.06",379.6,687.15,164.74,321.1,"1,125.66","3,048.16","1,464.79","6,532.35",761.49,499.8
18-05-2021,"1,325.82",770.5,315.65,928.34,"2,807.90",711.65,"3,931.25","11,394.04","5,679.57",76.75,725.2,536.35,448.45,"3,512.41",884.4,531.1,"4,023.95",261.9,"5,167.83","1,253.00",926.01,"2,480.20","1,470.34","2,896.71","2,357.19",633.2,974.55,"1,325.69",204.37,439.4,703.64,"1,755.10",89.45,449.85,"1,401.44","2,627.30",154.86,"6,811.10",37.35,"1,981.58",378.75,690.8,160.28,332.45,"1,154.17","3,067.07","1,535.57","6,653.00",760.15,508.05
19-05-2021,"1,293.84",767.03,317.65,948.1,"2,801.98",716.8,"3,959.04","11,212.43","5,622.12",76.7,727.45,528.2,446.45,"3,521.33",903.95,538.05,"4,039.65",265.05,"5,189.98","1,281.05",925.81,"2,437.59","1,451.92","2,904.73","2,342.80",625.45,967,"1,322.73",202.13,421.85,692.26,"1,730.55",90.3,448.25,"1,387.74","2,625.16",152.68,"6,775.90",36.2,"1,990.65",380.88,703.4,176.35,314.45,"1,138.77","3,060.32","1,517.51","6,561.20",772.75,511.65
20-05-2021,"1,301.14",760.37,320,944.4,"2,780.34",705.9,"3,935.11","11,225.18","5,579.73",76.5,735.3,520.65,454.8,"3,409.89",924.2,535.8,"4,040.80",267.35,"5,188.49","1,288.65",918.86,"2,422.87","1,426.63","2,855.01","2,327.31",618.6,975.5,"1,325.00",201.4,401.05,681.13,"1,708.20",90.2,450.95,"1,393.97","2,597.84",158.67,"6,737.85",37.5,"1,979.03",381.03,686.85,181.75,307.7,"1,080.86","3,038.47","1,527.69","6,573.85",758.27,508.25
21-05-2021,"1,314.23",763.85,321.45,942.63,"2,818.55",730.9,"3,987.65","11,262.42","5,622.66",80.8,715.8,530.95,461.05,"3,423.04",926.9,536.75,"4,079.90",268.4,"5,168.82","1,305.25",925.07,"2,495.26","1,490.85","2,874.24","2,345.28",642.45,"1,016.00","1,340.04",203.39,403.15,684.76,"1,757.65",91,456.05,"1,402.18","2,611.23",158.72,"6,814.65",38.05,"1,996.13",397.53,690.4,177.04,313.1,"1,088.74","3,058.83","1,534.67","6,637.60",770.48,512.7
24-05-2021,"1,305.93",761.22,326.2,946.47,"2,805.31",741.15,"4,003.84","11,164.09","5,593.86",81.35,709.5,526.8,472.85,"3,366.60",931.25,533.25,"4,097.20",277.05,"5,224.01","1,352.35",927.2,"2,517.90","1,503.44","2,890.23","2,319.77",647.35,"1,004.75","1,333.66",205.78,397.85,668.33,"1,757.00",90.65,458.4,"1,427.10","2,575.26",161.44,"6,871.60",39.8,"1,979.28",408.28,690.95,177.24,311.85,"1,068.10","3,059.82","1,517.11","6,562.40",779.86,514.9
25-05-2021,"1,281.90",758.68,322.3,940.65,"2,900.04",731.55,"4,011.38","11,373.09","5,609.59",80.85,715.05,526.1,474.4,"3,439.50",935.6,530.55,"4,097.85",279,"5,262.71","1,343.00",934.96,"2,507.60","1,472.58","2,919.38","2,327.21",650.3,993.9,"1,347.06",205.19,407.65,687.31,"1,750.50",88.25,451.9,"1,434.71","2,603.91",155.75,"6,911.80",39.35,"1,956.85",408.58,696.1,176.6,315.25,"1,081.01","3,107.22","1,565.39","6,556.60",787.07,517.55
26-05-2021,"1,321.92",753.02,323.1,937.35,"2,927.11",735.1,"4,027.03","11,903.51","5,761.84",80.6,709.7,525.75,472.2,"3,416.00",945.15,532.2,"4,098.60",291.2,"5,236.94","1,348.55",940.13,"2,544.31","1,470.68","2,954.26","2,337.09",652.5,998.45,"1,382.33",204.9,389.85,669.07,"1,740.65",88.65,449.05,"1,456.41","2,690.73",153.82,"7,034.30",39.25,"1,963.73",409.77,703.8,177.19,315.5,"1,058.46","3,151.62","1,579.16","6,580.90",802.83,527.25
27-05-2021,"1,324.92",746.17,330.1,936.27,"2,934.82",750.35,"4,104.17","11,885.92","5,673.03",83.55,722.4,519.8,467.85,"3,414.65",942.35,527.2,"4,079.20",283.4,"5,220.74","1,361.65",936.75,"2,486.14","1,476.26","2,980.76","2,309.69",652.25,"1,006.85","1,387.28",205.44,394.85,668.72,"1,777.25",88.5,450.8,"1,466.25","2,711.92",152.98,"6,968.90",42.15,"1,969.76",421.31,699.5,182.3,318.6,"1,072.65","3,173.08","1,590.43","6,673.25",809.9,540.9
28-05-2021,"1,301.74",770.75,325.65,928.29,"2,926.21",739.85,"4,059.12","11,710.36","5,601.70",83.85,712.8,523.6,471.5,"3,423.45",934.35,530.4,"4,120.25",286.3,"5,147.12","1,359.85",936.9,"2,518.35","1,496.97","2,981.01","2,305.02",643.05,"1,019.35","1,390.05",207.14,396.1,676.52,"1,800.75",93.6,455.95,"1,461.56","2,691.82",158.17,"6,970.00",42.25,"2,088.08",418.19,669.75,179.85,318.75,"1,079.35","3,136.75","1,573.23","6,598.50",801.94,538.7
31-05-2021,"1,315.43",764.2,326.8,937.35,"2,962.83",750.7,"4,052.65","11,803.44","5,618.87",80.7,717.8,534.9,472,"3,447.85",949.35,540.45,"4,194.00",288.45,"5,260.67","1,369.70",939.53,"2,552.85","1,509.32","2,996.91","2,323.24",662.75,"1,013.00","1,393.75",210.74,407.2,697.21,"1,807.70",93.7,466.25,"1,451.27","2,697.40",161.39,"7,086.30",42.4,"2,153.37",420.47,668.3,179.2,318.75,"1,101.01","3,152.27","1,592.43","6,708.00",805.3,539.05
01-06-2021,"1,415.31",792.65,324.2,930.75,"2,916.56",745.15,"4,097.26","11,827.03","5,775.47",79.35,714.7,532.9,470.85,"3,446.75",946.45,537.05,"4,220.10",287.3,"5,267.96","1,361.10",945,"2,580.75","1,505.19","2,966.26","2,341.36",650.1,"1,010.05","1,387.20",209.43,396.5,681.13,"1,797.00",91.8,477.6,"1,458.15","2,673.67",158.42,"7,091.15",41.65,"2,161.95",428.59,671.05,174.25,318.1,"1,076.80","3,146.13","1,587.59","6,601.35",805.99,542.8
02-06-2021,"1,545.72",805.85,331.1,937.5,"2,889.40",737,"4,151.48","11,820.73","5,799.28",81.2,704,529.5,474.65,"3,475.25",954.7,532.25,"4,214.25",290.9,"5,263.84","1,390.65",938.09,"2,562.15","1,497.52","2,962.13","2,341.86",648.35,"1,028.00","1,378.65",203.34,398.8,692.46,"1,783.10",93.7,482.35,"1,454.59","2,655.36",161.24,"7,184.70",44,"2,194.19",433.25,677.45,174,323,"1,099.45","3,122.64","1,581.91","6,594.20",827.53,543
03-06-2021,"1,582.05",819.56,333.95,940.01,"2,920.89",750.65,"4,130.51","11,816.98","5,891.98",81.8,712.3,532.05,473.9,"3,496.25",948.25,540.8,"4,232.20",297.65,"5,234.32","1,406.60",933.82,"2,584.00","1,514.00","2,997.75","2,346.27",650.25,"1,005.75","1,389.65",203.39,397.4,700.35,"1,814.20",93.4,499.6,"1,493.94","2,688.24",161.24,"7,209.50",43.7,"2,202.56",439.65,675.5,176.7,325.65,"1,097.44","3,134.41","1,687.15","6,641.70",830.15,539.05
04-06-2021,"1,699.82",828.05,332.05,935.78,"2,910.49",742.05,"4,107.98","12,152.70","5,983.78",81.85,706.3,532.7,478.25,"3,489.30",946.4,544.05,"4,261.60",296.95,"5,207.02","1,408.95",930.93,"2,619.05","1,494.48","3,037.66","2,325.23",642.7,"1,009.30","1,385.65",203.1,398.6,707.32,"1,811.20",97.5,530.2,"1,520.34","2,707.40",166.49,"7,214.70",43.1,"2,183.48",433.6,673.95,174.35,334.95,"1,096.17","3,136.90","1,675.48","6,664.30",826.2,541.2
07-06-2021,"1,623.22",872.49,339.05,935.58,"2,918.65",751.1,"4,107.69","11,825.68","5,720.51",82.9,711.45,536.45,481.4,"3,542.60",939.8,548.5,"4,229.95",298.65,"5,171.54","1,403.80",943.9,"2,585.75","1,493.39","3,041.50","2,322.50",648.2,"1,025.20","1,389.65",205.73,404.75,701.97,"1,814.90",97.45,520.3,"1,540.36","2,763.17",169.02,"7,275.65",42.1,"2,220.26",432.25,675.35,174.35,345.5,"1,103.99","3,176.27","1,681.07","6,849.65",840.28,548.25
08-06-2021,"1,635.36",868.12,340.35,972.54,"2,911.84",746.35,"4,127.17","11,730.25","5,746.11",81.8,716.85,546.8,487.45,"3,601.75",953.75,556.35,"4,241.20",304.45,"5,226.59","1,407.20",961.4,"2,554.50","1,476.66","3,045.19","2,342.05",642.4,"1,020.15","1,412.95",207.87,401.75,693.88,"1,793.55",96.6,514.7,"1,531.81","2,770.48",166.59,"7,336.75",41.45,"2,207.50",427.2,678.75,177.45,352.75,"1,086.78","3,193.18","1,708.40","6,794.40",843.29,550.6
09-06-2021,"1,593.59",846.67,334.35,951.74,"2,929.05",736.75,"4,083.29","11,556.05","5,665.35",81.85,715.45,540,485.05,"3,574.70",958.65,558.6,"4,267.45",297.85,"5,175.11","1,403.50",965.47,"2,544.75","1,473.92","3,012.85","2,339.08",636.1,"1,003.55","1,415.30",206.75,397.65,684.42,"1,782.90",95.05,507.85,"1,502.30","2,725.01",163.17,"7,239.00",40.6,"2,168.03",421.45,672.85,178.75,343.35,"1,076.90","3,193.28","1,726.61","6,724.75",835.39,544.2
10-06-2021,"1,610.93",840.86,341.55,960.07,"2,950.60",744.25,"4,040.18","11,990.19","6,076.58",84.75,723.15,545.15,483.55,"3,576.30",974.2,559.95,"4,372.55",313.65,"5,243.73","1,438.95",962.74,"2,561.90","1,474.67","2,998.40","2,361.71",640.4,"1,024.35","1,424.30",209.3,405.45,692.21,"1,799.55",99.05,527.15,"1,502.69","2,796.05",168.97,"7,199.90",42.5,"2,176.00",432.25,676.05,186.95,344.75,"1,090.06","3,209.80","1,734.49","6,709.65",828.62,554.25
11-06-2021,"1,600.54",833.91,337.7,991.51,"2,956.25",738.45,"4,033.03","11,904.61","6,110.13",84.45,735.95,540.85,483.6,"3,557.90",967.85,565.2,"4,334.50",310.05,"5,403.21","1,421.75",977.45,"2,559.80","1,479.94","2,993.77","2,349.50",635.7,"1,015.10","1,446.90",207.9,421.1,717.12,"1,794.35",97.85,522.15,"1,486.62","2,859.54",167.48,"7,223.80",42.05,"2,213.15",429.6,681.3,188.6,350.75,"1,133.00","3,266.67","1,724.31","6,662.85",825.11,554.3
14-06-2021,"1,500.45",763.1,340.35,980.22,"2,949.90",736.25,"4,007.90","11,923.26","6,184.16",84.95,734.15,539.35,483.7,"3,591.25",976.15,568.45,"4,388.05",299.2,"5,411.48","1,410.20",978.3,"2,539.20","1,473.07","2,975.13","2,364.60",635.15,"1,024.30","1,461.80",207.3,425.1,715.11,"1,768.05",97.05,524.35,"1,498.79","2,849.04",168.62,"7,177.85",43.05,"2,244.90",430.35,677.1,184.65,355.95,"1,139.30","3,269.22","1,730.65","6,678.50",824.57,561.6
15-06-2021,"1,537.83",756.55,341.45,983.92,"3,042.20",750.9,"3,999.78","11,795.84","6,151.21",85.1,752.75,542.5,481.9,"3,631.85",969.7,574.8,"4,313.05",308.8,"5,361.44","1,432.35",979.54,"2,545.10","1,483.83","2,996.46","2,391.95",645.3,"1,034.45","1,473.90",207.05,422.5,711.14,"1,770.90",98.55,521.7,"1,493.89","2,845.26",169.86,"7,166.25",42.4,"2,250.00",429.5,673.2,181.8,352.7,"1,148.60","3,255.65","1,719.28","6,668.30",831.68,557.9
16-06-2021,"1,447.34",701.78,338.9,984.41,"3,018.70",749.8,"3,973.05","11,853.28","6,071.79",84.4,768.05,536.75,481.25,"3,639.45",956.75,580.6,"4,300.70",306.1,"5,356.74","1,410.65",973.53,"2,521.45","1,478.20","2,964.92","2,407.90",640.1,"1,013.70","1,480.60",207.85,407.35,691.82,"1,760.60",96.35,495.05,"1,474.21","2,830.43",167.98,"7,114.25",41.75,"2,211.60",425.95,668.55,181.35,349.35,"1,117.15","3,267.22","1,710.85","6,587.40",828.12,555.25
17-06-2021,"1,366.79",642.4,346.25,975.79,"3,060.30",738.6,"3,918.39","11,815.68","6,040.49",81.9,781.2,528.65,476.9,"3,658.15",950.95,573.2,"4,302.35",296.9,"5,238.23","1,392.05",980.48,"2,487.30","1,459.78","2,903.84","2,417.70",633,984.05,"1,495.30",205.65,395.5,682.94,"1,766.05",93.95,482.1,"1,470.90","2,794.26",161.14,"6,969.35",41.1,"2,215.65",420.25,665.05,178.45,345.65,"1,103.75","3,310.53","1,707.30","6,704.85",825.01,558.7
18-06-2021,"1,486.51",689.52,341.3,961.94,"3,047.20",736.3,"4,027.81","11,996.44","6,077.23",80.2,790.3,538.75,472.35,"3,619.20",960.9,577.1,"4,197.30",294.85,"5,235.65","1,387.10",969.4,"2,488.10","1,473.42","2,881.17","2,482.90",630.4,995.4,"1,503.30",204.55,388.35,657.69,"1,760.45",91.45,469.9,"1,459.48","2,780.73",157.08,"6,959.35",40.3,"2,225.65",412.9,668.5,175.15,337.4,"1,092.30","3,290.12","1,707.20","6,693.90",798.29,549.8
21-06-2021,"1,538.98",725.96,344.75,986.04,"3,068.55",739.55,"4,042.84","12,153.45","6,106.13",82.4,788.25,539.6,475.05,"3,648.85",960.15,571.75,"4,229.10",302.6,"5,233.77","1,419.60",976.11,"2,516.40","1,482.28","2,884.65","2,514.35",631.25,"1,007.55","1,500.30",204.45,381.95,660,"1,772.05",92.4,470.25,"1,450.63","2,792.62",158.07,"6,899.90",41.7,"2,237.25",419.75,671.35,174.05,334.3,"1,106.15","3,265.97","1,738.68","6,775.50",762.92,542.15
22-06-2021,"1,540.58",737.73,346.25,984.02,"3,010.80",739.35,"4,080.49","12,128.71","6,007.09",81.85,790.8,536.4,473.65,"3,650.90",955.85,566.65,"4,288.75",296.8,"5,259.88","1,401.90",974.22,"2,522.90","1,477.41","2,896.81","2,490.25",630.85,"1,000.10","1,511.85",205.1,388.7,662.25,"1,757.10",92.95,472,"1,482.42","2,810.23",155.75,"7,265.40",41.3,"2,225.75",418.65,666.8,175.95,337.9,"1,112.30","3,294.01","1,752.80","6,858.95",792.85,556.55
23-06-2021,"1,503.75",713.7,345.15,965.93,"2,987.35",732.35,"4,058.25","12,279.27","6,005.90",82.3,808.6,534.05,469.6,"3,659.30",957.75,566.45,"4,224.60",293.05,"5,250.96","1,405.30",967.06,"2,497.20","1,479.10","2,918.04","2,480.50",624.7,999.55,"1,503.15",203.95,385.2,652.69,"1,736.70",95.05,464.85,"1,462.69","2,811.18",155.05,"7,432.70",42.25,"2,205.35",418.85,665.25,174.2,335.25,"1,100.10","3,254.30","1,778.28","6,903.35",794.34,540.15
24-06-2021,"1,507.50",709.9,346.5,963.17,"3,043.25",739.15,"4,085.61","12,330.26","6,033.85",80.85,820.05,528.75,466.1,"3,689.10",950.9,575.2,"4,250.35",290.25,"5,229.46","1,383.55",983.76,"2,487.40","1,499.76","2,896.71","2,490.15",634.05,"1,000.65","1,559.20",203.25,386.4,665.93,"1,737.90",94.3,457.65,"1,487.22","2,840.48",154.36,"7,527.45",41.55,"2,153.50",417.2,664.8,172.9,334.65,"1,113.15","3,366.25","1,776.59","6,961.95",803.67,549.05
25-06-2021,"1,518.44",712.2,348.05,967.02,"3,003.90",761.35,"4,055.89","12,483.57","6,066.00",83.5,832.35,535.1,470.05,"3,670.05",957.1,564.45,"4,248.75",293.9,"5,260.82","1,401.05",989.68,"2,509.20","1,508.57","2,928.85","2,448.65",649,"1,012.90","1,574.20",205.05,395.6,676.23,"1,735.00",95.35,467.7,"1,506.79","2,912.52",157.48,"7,649.00",42.3,"2,104.45",428.8,672.25,177.8,339.65,"1,165.25","3,373.44","1,749.65","6,923.00",795.47,547.5
28-06-2021,"1,524.74",716.25,344.35,987.17,"2,982.95",762.4,"4,043.61","12,374.90","6,027.31",87.8,798.3,531.2,467.15,"3,667.25",963.05,567.05,"4,314.40",293.55,"5,354.91","1,402.00",979.39,"2,494.95","1,501.85","2,933.28","2,460.20",650.3,"1,008.90","1,571.80",203.6,408.35,681.96,"1,733.05",95.05,468.2,"1,497.50","2,871.13",157.08,"7,596.25",43.35,"2,086.00",426.75,676.3,183.35,342.8,"1,184.00","3,329.48","1,723.91","6,869.45",799.37,547.4
29-06-2021,"1,522.54",711,344.4,972.54,"3,001.50",751.95,"3,986.78","12,296.92","6,042.64",87.1,802.25,524.95,466.25,"3,657.15",979.6,567.35,"4,356.15",287.2,"5,383.49","1,406.05",977.7,"2,501.20","1,502.05","2,917.19","2,492.55",640.1,"1,018.15","1,563.05",203.3,398.95,672.7,"1,705.85",93.7,473.25,"1,493.99","2,878.39",156.09,"7,487.50",43,"2,087.80",421.5,677.6,185.75,341.55,"1,172.55","3,333.58","1,727.46","6,824.70",795.72,542.6
30-06-2021,"1,506.55",703.7,340.65,969.97,"2,992.70",748.3,"3,995.67","12,106.11","6,006.15",85.9,805.55,525.65,468.1,"3,649.65",971.9,568.75,"4,408.25",281.1,"5,373.53","1,397.80",977.6,"2,475.25","1,497.90","2,892.38","2,471.30",630.9,"1,016.35","1,580.80",202.7,397.45,670.73,"1,705.85",92.9,470,"1,483.76","2,888.69",155.55,"7,515.90",42.3,"2,110.65",419.2,675.45,187.65,339.6,"1,166.60","3,338.46","1,728.35","6,776.00",783.32,545.65
01-07-2021,"1,490.25",703.1,340.3,965.49,"3,021.60",746.45,"4,064.01","11,813.59","5,957.52",86.05,798.25,522.65,462.75,"3,595.80",978.1,589.75,"4,435.70",280.25,"5,507.75","1,385.80",979.59,"2,459.40","1,486.75","2,912.21","2,478.00",630.85,"1,007.70","1,560.40",203,394.8,667.45,"1,716.10",92.7,470.25,"1,475.60","2,878.24",154.36,"7,584.40",42.35,"2,097.95",420.4,684.15,184.55,344.25,"1,163.55","3,334.22","1,736.14","6,707.25",781.99,539.35
02-07-2021,"1,422.05",710.4,339.25,970.76,"3,005.00",750.65,"4,035.78","11,747.60","5,988.07",85.2,793.95,525,462.75,"3,545.30",979.2,590.45,"4,519.65",283.85,"5,524.79","1,388.40",978.74,"2,475.70","1,480.40","2,909.57","2,487.30",640.25,"1,009.65","1,567.80",202.4,388.15,658.38,"1,715.15",92.35,465.8,"1,469.02","2,862.92",155.8,"7,573.85",42.1,"2,129.05",424.4,681.25,186.4,344.9,"1,136.00","3,318.21","1,750.55","6,719.90",789.74,538.6
05-07-2021,"1,394.35",710.05,340.3,978.7,"3,014.80",760.35,"4,061.06","11,920.21","6,062.90",86.35,800.55,523.95,459.7,"3,523.55",974.7,587.7,"4,559.95",293.7,"5,487.34","1,443.60",973.87,"2,494.90","1,495.45","2,927.70","2,499.05",647.85,"1,020.55","1,578.95",203.65,394.15,666.25,"1,731.10",93.35,471.55,"1,491.07","2,885.51",158.77,"7,599.45",42.3,"2,150.20",432.65,680.2,192.45,346.1,"1,156.85","3,313.77","1,745.71","6,719.85",797.89,536.35
06-07-2021,"1,414.80",712.7,351.85,971.3,"3,002.50",758.35,"4,055.16","12,087.87","6,192.39",85.5,796.35,526.1,458.05,"3,519.00",969.1,591.8,"4,524.20",290.9,"5,488.87","1,433.75",966.22,"2,496.40","1,534.70","2,908.97","2,472.50",650.3,"1,031.05","1,562.20",202.5,391,673.15,"1,755.35",92.9,466.55,"1,488.65","2,879.14",159.56,"7,514.95",41.85,"2,124.80",429.75,673.25,188.8,316.9,"1,167.25","3,255.20","1,758.58","6,933.05",793.64,532.6
07-07-2021,"1,425.65",720.1,357.45,971.95,"3,040.10",762.9,"4,048.25","12,371.15","6,188.60",86.05,810.65,529.6,460.5,"3,521.35",965.2,594.4,"4,552.55",294.9,"5,511.31","1,482.10",969.5,"2,529.20","1,539.50","2,903.09","2,481.65",654,"1,044.90","1,564.60",203.75,400.2,690.4,"1,761.80",93.3,464.65,"1,499.48","2,907.25",159.86,"7,449.40",41.7,"2,110.05",432.85,680.1,192.85,317.1,"1,218.65","3,267.82","1,723.12","6,925.10",807.08,532.15
